NAMA DEALER,MODEL,TYPE,REGION,BULAN FAKTUR,QTY
Honda Da Nang,HR-V,L,Vietnam,11/01/2022,4
Honda Da Nang,HR-V,L,Vietnam,12/01/2022,6
Honda Da Nang,HR-V,L,Vietnam,01/01/2023,6
Honda Da Nang,HR-V,L,Vietnam,02/01/2023,7
Honda Da Nang,HR-V,L,Vietnam,03/01/2023,5
Honda Da Nang,HR-V,L,Vietnam,04/01/2023,1
Honda Da Nang,HR-V,L,Vietnam,05/01/2023,5
Honda Da Nang,HR-V,L,Vietnam,06/01/2023,9
Honda Da Nang,HR-V,L,Vietnam,07/01/2023,2
Honda Da Nang,HR-V,L,Vietnam,08/01/2023,5
Honda Da Nang,HR-V,L,Vietnam,09/01/2023,4
Honda Da Nang,HR-V,L,Vietnam,10/01/2023,2
Honda Da Nang,HR-V,L,Vietnam,11/01/2023,3
Honda Da Nang,HR-V,L,Vietnam,12/01/2023,3
Honda Da Nang,HR-V,RS,Vietnam,01/01/2021,6
Honda Da Nang,HR-V,RS,Vietnam,02/01/2021,7
Honda Da Nang,HR-V,RS,Vietnam,03/01/2021,4
Honda Da Nang,HR-V,RS,Vietnam,04/01/2021,8
Honda Da Nang,HR-V,RS,Vietnam,05/01/2021,7
Honda Da Nang,HR-V,RS,Vietnam,06/01/2021,6
Honda Da Nang,HR-V,RS,Vietnam,07/01/2021,3
Honda Da Nang,HR-V,RS,Vietnam,08/01/2021,6
Honda Da Nang,HR-V,RS,Vietnam,09/01/2021,1
Honda Da Nang,HR-V,RS,Vietnam,11/01/2021,2
Honda Da Nang,HR-V,RS,Vietnam,12/01/2021,2
Honda Da Nang,HR-V,RS,Vietnam,02/01/2022,1
Honda Da Nang,HR-V,RS,Vietnam,03/01/2022,6
Honda Da Nang,HR-V,RS,Vietnam,04/01/2022,4
Honda Da Nang,HR-V,RS,Vietnam,05/01/2022,2
Honda Da Nang,HR-V,RS,Vietnam,06/01/2022,2
Honda Da Nang,HR-V,RS,Vietnam,07/01/2022,3
Honda Da Nang,HR-V,RS,Vietnam,08/01/2022,5
Honda Da Nang,HR-V,RS,Vietnam,09/01/2022,3
Honda Da Nang,HR-V,RS,Vietnam,10/01/2022,6
Honda Da Nang,HR-V,RS,Vietnam,11/01/2022,3
Honda Da Nang,HR-V,RS,Vietnam,12/01/2022,8
Honda Da Nang,HR-V,RS,Vietnam,01/01/2023,3
Honda Da Nang,HR-V,RS,Vietnam,02/01/2023,1
Honda Da Nang,HR-V,RS,Vietnam,03/01/2023,2
Honda Da Nang,HR-V,RS,Vietnam,05/01/2023,6
Honda Da Nang,HR-V,RS,Vietnam,06/01/2023,3
Honda Da Nang,HR-V,RS,Vietnam,08/01/2023,1
Honda Da Nang,HR-V,RS,Vietnam,09/01/2023,9
Honda Da Nang,HR-V,RS,Vietnam,10/01/2023,4
Honda Da Nang,HR-V,RS,Vietnam,11/01/2023,6
Honda Da Nang,HR-V,RS,Vietnam,12/01/2023,2
Honda Guangzhou,BREEZE,HYBRID,China,01/01/2021,106
Honda Guangzhou,BREEZE,HYBRID,China,02/01/2021,100
Honda Guangzhou,BREEZE,HYBRID,China,03/01/2021,121
Honda Guangzhou,BREEZE,HYBRID,China,04/01/2021,142
Honda Guangzhou,BREEZE,HYBRID,China,05/01/2021,111
Honda Guangzhou,BREEZE,HYBRID,China,06/01/2021,53
Honda Guangzhou,BREEZE,HYBRID,China,07/01/2021,123
Honda Guangzhou,BREEZE,HYBRID,China,08/01/2021,112
Honda Guangzhou,BREEZE,HYBRID,China,09/01/2021,47
Honda Guangzhou,BREEZE,HYBRID,China,10/01/2021,47
Honda Guangzhou,BREEZE,HYBRID,China,11/01/2021,94
Honda Guangzhou,BREEZE,HYBRID,China,12/01/2021,146
Honda Guangzhou,BREEZE,HYBRID,China,01/01/2022,128
Honda Guangzhou,BREEZE,HYBRID,China,02/01/2022,178
Honda Guangzhou,BREEZE,HYBRID,China,03/01/2022,157
Honda Guangzhou,BREEZE,HYBRID,China,04/01/2022,149
Honda Guangzhou,BREEZE,HYBRID,China,05/01/2022,119
Honda Guangzhou,BREEZE,HYBRID,China,06/01/2022,149
Honda Guangzhou,BREEZE,HYBRID,China,07/01/2022,115
Honda Guangzhou,BREEZE,HYBRID,China,08/01/2022,133
Honda Guangzhou,BREEZE,HYBRID,China,09/01/2022,245
Honda Guangzhou,BREEZE,HYBRID,China,10/01/2022,107
Honda Guangzhou,BREEZE,HYBRID,China,11/01/2022,323
Honda Guangzhou,BREEZE,HYBRID,China,12/01/2022,243
Honda Guangzhou,BREEZE,HYBRID,China,01/01/2023,238
Honda Guangzhou,BREEZE,HYBRID,China,02/01/2023,243
Honda Guangzhou,BREEZE,HYBRID,China,03/01/2023,287
Honda Guangzhou,BREEZE,HYBRID,China,04/01/2023,165
Honda Guangzhou,BREEZE,HYBRID,China,05/01/2023,246
Honda Guangzhou,BREEZE,HYBRID,China,06/01/2023,226
Honda Guangzhou,BREEZE,HYBRID,China,07/01/2023,217
Honda Guangzhou,BREEZE,HYBRID,China,08/01/2023,204
Honda Guangzhou,BREEZE,HYBRID,China,09/01/2023,263
Honda Guangzhou,BREEZE,HYBRID,China,10/01/2023,218
Honda Guangzhou,BREEZE,HYBRID,China,11/01/2023,214
Honda Guangzhou,BREEZE,HYBRID,China,12/01/2023,259
Honda Guangzhou,BREEZE,SPORT,China,01/01/2021,33
Honda Guangzhou,BREEZE,SPORT,China,02/01/2021,35
Honda Guangzhou,BREEZE,SPORT,China,03/01/2021,58
Honda Guangzhou,BREEZE,SPORT,China,04/01/2021,49
Honda Guangzhou,BREEZE,SPORT,China,05/01/2021,48
Honda Guangzhou,BREEZE,SPORT,China,06/01/2021,56
Honda Guangzhou,BREEZE,SPORT,China,07/01/2021,63
Honda Guangzhou,BREEZE,SPORT,China,08/01/2021,62
Honda Guangzhou,BREEZE,SPORT,China,09/01/2021,7
Honda Guangzhou,BREEZE,SPORT,China,10/01/2021,57
Honda Guangzhou,BREEZE,SPORT,China,11/01/2021,40
Honda Guangzhou,BREEZE,SPORT,China,12/01/2021,67
Honda Guangzhou,BREEZE,SPORT,China,01/01/2022,61
Honda Guangzhou,BREEZE,SPORT,China,02/01/2022,66
Honda Guangzhou,BREEZE,SPORT,China,03/01/2022,86
Honda Guangzhou,BREEZE,SPORT,China,04/01/2022,68
Honda Guangzhou,BREEZE,SPORT,China,05/01/2022,45
Honda Guangzhou,BREEZE,SPORT,China,06/01/2022,54
Honda Guangzhou,BREEZE,SPORT,China,07/01/2022,43
Honda Guangzhou,BREEZE,SPORT,China,08/01/2022,79
Honda Guangzhou,BREEZE,SPORT,China,09/01/2022,98
Honda Guangzhou,BREEZE,SPORT,China,10/01/2022,52
Honda Guangzhou,BREEZE,SPORT,China,11/01/2022,78
Honda Guangzhou,BREEZE,SPORT,China,12/01/2022,75
Honda Guangzhou,BREEZE,SPORT,China,01/01/2023,55
Honda Guangzhou,BREEZE,SPORT,China,02/01/2023,144
Honda Guangzhou,BREEZE,SPORT,China,03/01/2023,63
Honda Guangzhou,BREEZE,SPORT,China,04/01/2023,83
Honda Guangzhou,BREEZE,SPORT,China,05/01/2023,109
Honda Guangzhou,BREEZE,SPORT,China,06/01/2023,65
Honda Guangzhou,BREEZE,SPORT,China,07/01/2023,50
Honda Guangzhou,BREEZE,SPORT,China,08/01/2023,36
Honda Guangzhou,BREEZE,SPORT,China,09/01/2023,55
Honda Guangzhou,BREEZE,SPORT,China,10/01/2023,35
Honda Guangzhou,BREEZE,SPORT,China,11/01/2023,27
Honda Guangzhou,BREEZE,SPORT,China,12/01/2023,25
Honda Guangzhou,ELYSION,ELITE,China,01/01/2021,11
Honda Guangzhou,ELYSION,ELITE,China,02/01/2021,19
Honda Guangzhou,ELYSION,ELITE,China,03/01/2021,29
Honda Guangzhou,ELYSION,ELITE,China,04/01/2021,29
Honda Guangzhou,ELYSION,ELITE,China,05/01/2021,17
Honda Guangzhou,ELYSION,ELITE,China,06/01/2021,6
Honda Guangzhou,ELYSION,ELITE,China,07/01/2021,19
Honda Guangzhou,ELYSION,ELITE,China,08/01/2021,21
Honda Guangzhou,ELYSION,ELITE,China,09/01/2021,2
Honda Guangzhou,ELYSION,ELITE,China,10/01/2021,16
Honda Guangzhou,ELYSION,ELITE,China,11/01/2021,19
Honda Guangzhou,ELYSION,ELITE,China,12/01/2021,18
Honda Guangzhou,ELYSION,ELITE,China,01/01/2022,8
Honda Guangzhou,ELYSION,ELITE,China,02/01/2022,1
Honda Guangzhou,ELYSION,ELITE,China,03/01/2022,4
Honda Guangzhou,ELYSION,ELITE,China,04/01/2022,5
Honda Guangzhou,ELYSION,ELITE,China,05/01/2022,7
Honda Guangzhou,ELYSION,ELITE,China,06/01/2022,12
Honda Guangzhou,ELYSION,ELITE,China,07/01/2022,18
Honda Guangzhou,ELYSION,ELITE,China,08/01/2022,12
Honda Guangzhou,ELYSION,ELITE,China,09/01/2022,14
Honda Guangzhou,ELYSION,ELITE,China,10/01/2022,12
Honda Guangzhou,ELYSION,ELITE,China,11/01/2022,15
Honda Guangzhou,ELYSION,ELITE,China,12/01/2022,23
Honda Guangzhou,ELYSION,ELITE,China,01/01/2023,20
Honda Guangzhou,ELYSION,ELITE,China,02/01/2023,28
Honda Guangzhou,ELYSION,ELITE,China,03/01/2023,20
Honda Guangzhou,ELYSION,ELITE,China,04/01/2023,26
Honda Guangzhou,ELYSION,ELITE,China,05/01/2023,19
Honda Guangzhou,ELYSION,ELITE,China,06/01/2023,15
Honda Guangzhou,ELYSION,ELITE,China,07/01/2023,29
Honda Guangzhou,ELYSION,ELITE,China,08/01/2023,34
Honda Guangzhou,ELYSION,ELITE,China,09/01/2023,33
Honda Guangzhou,ELYSION,ELITE,China,10/01/2023,31
Honda Guangzhou,ELYSION,ELITE,China,11/01/2023,17
Honda Guangzhou,ELYSION,ELITE,China,12/01/2023,29
Honda Guangzhou,ELYSION,HYBRID,China,01/01/2021,25
Honda Guangzhou,ELYSION,HYBRID,China,02/01/2021,16
Honda Guangzhou,ELYSION,HYBRID,China,03/01/2021,54
Honda Guangzhou,ELYSION,HYBRID,China,04/01/2021,20
Honda Guangzhou,ELYSION,HYBRID,China,05/01/2021,18
Honda Guangzhou,ELYSION,HYBRID,China,06/01/2021,28
Honda Guangzhou,ELYSION,HYBRID,China,07/01/2021,31
Honda Guangzhou,ELYSION,HYBRID,China,08/01/2021,42
Honda Guangzhou,ELYSION,HYBRID,China,09/01/2021,11
Honda Guangzhou,ELYSION,HYBRID,China,10/01/2021,50
Honda Guangzhou,ELYSION,HYBRID,China,11/01/2021,48
Honda Guangzhou,ELYSION,HYBRID,China,12/01/2021,35
Honda Guangzhou,ELYSION,HYBRID,China,01/01/2022,21
Honda Guangzhou,ELYSION,HYBRID,China,02/01/2022,4
Honda Guangzhou,ELYSION,HYBRID,China,03/01/2022,27
Honda Guangzhou,ELYSION,HYBRID,China,04/01/2022,25
Honda Guangzhou,ELYSION,HYBRID,China,05/01/2022,39
Honda Guangzhou,ELYSION,HYBRID,China,06/01/2022,43
Honda Guangzhou,ELYSION,HYBRID,China,07/01/2022,44
Honda Guangzhou,ELYSION,HYBRID,China,08/01/2022,54
Honda Guangzhou,ELYSION,HYBRID,China,09/01/2022,66
Honda Guangzhou,ELYSION,HYBRID,China,10/01/2022,32
Honda Guangzhou,ELYSION,HYBRID,China,11/01/2022,37
Honda Guangzhou,ELYSION,HYBRID,China,12/01/2022,46
Honda Guangzhou,ELYSION,HYBRID,China,01/01/2023,55
Honda Guangzhou,ELYSION,HYBRID,China,02/01/2023,90
Honda Guangzhou,ELYSION,HYBRID,China,03/01/2023,49
Honda Guangzhou,ELYSION,HYBRID,China,04/01/2023,56
Honda Guangzhou,ELYSION,HYBRID,China,05/01/2023,44
Honda Guangzhou,ELYSION,HYBRID,China,06/01/2023,35
Honda Guangzhou,ELYSION,HYBRID,China,07/01/2023,70
Honda Guangzhou,ELYSION,HYBRID,China,08/01/2023,77
Honda Guangzhou,ELYSION,HYBRID,China,09/01/2023,49
Honda Guangzhou,ELYSION,HYBRID,China,10/01/2023,45
Honda Guangzhou,ELYSION,HYBRID,China,11/01/2023,48
Honda Guangzhou,ELYSION,HYBRID,China,12/01/2023,56
Honda Guangzhou,ELYSION,LUXURY,China,01/01/2021,6
Honda Guangzhou,ELYSION,LUXURY,China,02/01/2021,6
Honda Guangzhou,ELYSION,LUXURY,China,03/01/2021,1
Honda Guangzhou,ELYSION,LUXURY,China,04/01/2021,4
Honda Guangzhou,ELYSION,LUXURY,China,05/01/2021,4
Honda Guangzhou,ELYSION,LUXURY,China,08/01/2021,2
Honda Guangzhou,ELYSION,LUXURY,China,11/01/2021,5
Honda Guangzhou,ELYSION,LUXURY,China,12/01/2021,6
Honda Guangzhou,INSPIRE,HYBRID,China,01/01/2021,3
Honda Guangzhou,INSPIRE,HYBRID,China,02/01/2021,1
Honda Guangzhou,INSPIRE,HYBRID,China,03/01/2021,1
Honda Guangzhou,INSPIRE,HYBRID,China,04/01/2021,8
Honda Guangzhou,INSPIRE,HYBRID,China,05/01/2021,25
Honda Guangzhou,INSPIRE,HYBRID,China,06/01/2021,16
Honda Guangzhou,INSPIRE,HYBRID,China,07/01/2021,27
Honda Guangzhou,INSPIRE,HYBRID,China,08/01/2021,45
Honda Guangzhou,INSPIRE,HYBRID,China,09/01/2021,12
Honda Guangzhou,INSPIRE,HYBRID,China,10/01/2021,16
Honda Guangzhou,INSPIRE,HYBRID,China,11/01/2021,22
Honda Guangzhou,INSPIRE,HYBRID,China,12/01/2021,28
Honda Guangzhou,INSPIRE,HYBRID,China,01/01/2022,10
Honda Guangzhou,INSPIRE,HYBRID,China,02/01/2022,6
Honda Guangzhou,INSPIRE,HYBRID,China,03/01/2022,11
Honda Guangzhou,INSPIRE,HYBRID,China,04/01/2022,5
Honda Guangzhou,INSPIRE,HYBRID,China,05/01/2022,8
Honda Guangzhou,INSPIRE,HYBRID,China,06/01/2022,8
Honda Guangzhou,INSPIRE,HYBRID,China,07/01/2022,14
Honda Guangzhou,INSPIRE,HYBRID,China,08/01/2022,16
Honda Guangzhou,INSPIRE,HYBRID,China,09/01/2022,8
Honda Guangzhou,INSPIRE,HYBRID,China,10/01/2022,6
Honda Guangzhou,INSPIRE,HYBRID,China,11/01/2022,14
Honda Guangzhou,INSPIRE,HYBRID,China,12/01/2022,11
Honda Guangzhou,INSPIRE,HYBRID,China,01/01/2023,7
Honda Guangzhou,INSPIRE,HYBRID,China,02/01/2023,12
Honda Guangzhou,INSPIRE,HYBRID,China,03/01/2023,15
Honda Guangzhou,INSPIRE,HYBRID,China,04/01/2023,7
Honda Guangzhou,INSPIRE,HYBRID,China,05/01/2023,11
Honda Guangzhou,INSPIRE,HYBRID,China,06/01/2023,14
Honda Guangzhou,INSPIRE,HYBRID,China,07/01/2023,6
Honda Guangzhou,INSPIRE,HYBRID,China,08/01/2023,8
Honda Guangzhou,INSPIRE,HYBRID,China,09/01/2023,7
Honda Guangzhou,INSPIRE,HYBRID,China,10/01/2023,19
Honda Guangzhou,INSPIRE,HYBRID,China,11/01/2023,16
Honda Guangzhou,INSPIRE,HYBRID,China,12/01/2023,7
Honda Guangzhou,INSPIRE,SPORT,China,01/01/2021,5
Honda Guangzhou,INSPIRE,SPORT,China,02/01/2021,8
Honda Guangzhou,INSPIRE,SPORT,China,03/01/2021,4
Honda Guangzhou,INSPIRE,SPORT,China,04/01/2021,12
Honda Guangzhou,INSPIRE,SPORT,China,05/01/2021,16
Honda Guangzhou,INSPIRE,SPORT,China,06/01/2021,6
Honda Guangzhou,INSPIRE,SPORT,China,07/01/2021,13
Honda Guangzhou,INSPIRE,SPORT,China,08/01/2021,25
Honda Guangzhou,INSPIRE,SPORT,China,09/01/2021,5
Honda Guangzhou,INSPIRE,SPORT,China,10/01/2021,18
Honda Guangzhou,INSPIRE,SPORT,China,11/01/2021,25
Honda Guangzhou,INSPIRE,SPORT,China,12/01/2021,23
Honda Guangzhou,INSPIRE,SPORT,China,01/01/2022,15
Honda Guangzhou,INSPIRE,SPORT,China,02/01/2022,12
Honda Guangzhou,INSPIRE,SPORT,China,03/01/2022,13
Honda Guangzhou,INSPIRE,SPORT,China,04/01/2022,14
Honda Guangzhou,INSPIRE,SPORT,China,05/01/2022,15
Honda Guangzhou,INSPIRE,SPORT,China,06/01/2022,18
Honda Guangzhou,INSPIRE,SPORT,China,07/01/2022,7
Honda Guangzhou,INSPIRE,SPORT,China,08/01/2022,12
Honda Guangzhou,INSPIRE,SPORT,China,09/01/2022,10
Honda Guangzhou,INSPIRE,SPORT,China,10/01/2022,7
Honda Guangzhou,INSPIRE,SPORT,China,11/01/2022,5
Honda Guangzhou,INSPIRE,SPORT,China,12/01/2022,8
Honda Guangzhou,INSPIRE,SPORT,China,01/01/2023,4
Honda Guangzhou,INSPIRE,SPORT,China,02/01/2023,11
Honda Guangzhou,INSPIRE,SPORT,China,03/01/2023,7
Honda Guangzhou,INSPIRE,SPORT,China,04/01/2023,12
Honda Guangzhou,INSPIRE,SPORT,China,05/01/2023,8
Honda Guangzhou,INSPIRE,SPORT,China,06/01/2023,10
Honda Guangzhou,INSPIRE,SPORT,China,07/01/2023,3
Honda Guangzhou,INSPIRE,SPORT,China,08/01/2023,4
Honda Guangzhou,INSPIRE,SPORT,China,09/01/2023,11
Honda Guangzhou,INSPIRE,SPORT,China,10/01/2023,10
Honda Guangzhou,INSPIRE,SPORT,China,11/01/2023,16
Honda Guangzhou,INSPIRE,SPORT,China,12/01/2023,5
Honda Imperial Valley,ACCORD,EX,Amerika,04/01/2023,1
Honda Imperial Valley,ACCORD,EX,Amerika,06/01/2023,1
Honda Imperial Valley,ACCORD,EX,Amerika,12/01/2023,1
Honda Imperial Valley,ACCORD,LX,Amerika,05/01/2021,1
Honda Imperial Valley,ACCORD,LX,Amerika,01/01/2022,1
Honda Imperial Valley,ACCORD,LX,Amerika,03/01/2022,1
Honda Imperial Valley,ACCORD,LX,Amerika,05/01/2022,1
Honda Imperial Valley,ACCORD,LX,Amerika,08/01/2022,1
Honda Imperial Valley,ACCORD,LX,Amerika,09/01/2022,1
Honda Imperial Valley,ACCORD,LX,Amerika,02/01/2023,1
Honda Imperial Valley,ACCORD,LX,Amerika,03/01/2023,2
Honda Imperial Valley,CIVIC,HYBRID,Amerika,01/01/2021,12
Honda Imperial Valley,CIVIC,HYBRID,Amerika,02/01/2021,6
Honda Imperial Valley,CIVIC,HYBRID,Amerika,03/01/2021,6
Honda Imperial Valley,CIVIC,HYBRID,Amerika,04/01/2021,1
Honda Imperial Valley,CIVIC,HYBRID,Amerika,05/01/2021,1
Honda Imperial Valley,CIVIC,HYBRID,Amerika,12/01/2021,2
Honda Imperial Valley,CIVIC,HYBRID,Amerika,01/01/2022,1
Honda Imperial Valley,CIVIC,HYBRID,Amerika,02/01/2022,2
Honda Imperial Valley,CIVIC,HYBRID,Amerika,04/01/2022,2
Honda Imperial Valley,CIVIC,HYBRID,Amerika,05/01/2022,1
Honda Imperial Valley,CIVIC,HYBRID,Amerika,07/01/2022,2
Honda Imperial Valley,CIVIC,HYBRID,Amerika,11/01/2022,1
Honda Imperial Valley,CIVIC,HYBRID,Amerika,05/01/2023,1
Honda Imperial Valley,CIVIC,HYBRID,Amerika,06/01/2023,1
Honda Imperial Valley,CIVIC,LX,Amerika,01/01/2021,72
Honda Imperial Valley,CIVIC,LX,Amerika,02/01/2021,59
Honda Imperial Valley,CIVIC,LX,Amerika,03/01/2021,50
Honda Imperial Valley,CIVIC,LX,Amerika,04/01/2021,98
Honda Imperial Valley,CIVIC,LX,Amerika,05/01/2021,78
Honda Imperial Valley,CIVIC,LX,Amerika,06/01/2021,81
Honda Imperial Valley,CIVIC,LX,Amerika,07/01/2021,72
Honda Imperial Valley,CIVIC,LX,Amerika,08/01/2021,70
Honda Imperial Valley,CIVIC,LX,Amerika,09/01/2021,44
Honda Imperial Valley,CIVIC,LX,Amerika,10/01/2021,24
Honda Imperial Valley,CIVIC,LX,Amerika,11/01/2021,69
Honda Imperial Valley,CIVIC,LX,Amerika,12/01/2021,113
Honda Imperial Valley,CIVIC,LX,Amerika,01/01/2022,69
Honda Imperial Valley,CIVIC,LX,Amerika,02/01/2022,102
Honda Imperial Valley,CIVIC,LX,Amerika,03/01/2022,72
Honda Imperial Valley,CIVIC,LX,Amerika,04/01/2022,129
Honda Imperial Valley,CIVIC,LX,Amerika,05/01/2022,93
Honda Imperial Valley,CIVIC,LX,Amerika,06/01/2022,97
Honda Imperial Valley,CIVIC,LX,Amerika,07/01/2022,92
Honda Imperial Valley,CIVIC,LX,Amerika,08/01/2022,77
Honda Imperial Valley,CIVIC,LX,Amerika,09/01/2022,140
Honda Imperial Valley,CIVIC,LX,Amerika,10/01/2022,95
Honda Imperial Valley,CIVIC,LX,Amerika,11/01/2022,186
Honda Imperial Valley,CIVIC,LX,Amerika,12/01/2022,146
Honda Imperial Valley,CIVIC,LX,Amerika,01/01/2023,69
Honda Imperial Valley,CIVIC,LX,Amerika,02/01/2023,160
Honda Imperial Valley,CIVIC,LX,Amerika,03/01/2023,204
Honda Imperial Valley,CIVIC,LX,Amerika,04/01/2023,68
Honda Imperial Valley,CIVIC,LX,Amerika,05/01/2023,69
Honda Imperial Valley,CIVIC,LX,Amerika,06/01/2023,77
Honda Imperial Valley,CIVIC,LX,Amerika,07/01/2023,68
Honda Imperial Valley,CIVIC,LX,Amerika,08/01/2023,122
Honda Imperial Valley,CIVIC,LX,Amerika,09/01/2023,109
Honda Imperial Valley,CIVIC,LX,Amerika,10/01/2023,81
Honda Imperial Valley,CIVIC,LX,Amerika,11/01/2023,151
Honda Imperial Valley,CIVIC,LX,Amerika,12/01/2023,187
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,01/01/2021,2
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,02/01/2021,5
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,03/01/2021,16
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,04/01/2021,19
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,05/01/2021,25
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,06/01/2021,20
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,07/01/2021,35
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,08/01/2021,39
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,09/01/2021,20
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,10/01/2021,48
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,11/01/2021,45
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,12/01/2021,59
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,01/01/2022,28
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,02/01/2022,21
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,03/01/2022,14
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,04/01/2022,22
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,05/01/2022,10
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,06/01/2022,8
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,07/01/2022,15
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,08/01/2022,15
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,09/01/2022,24
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,10/01/2022,19
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,11/01/2022,16
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,12/01/2022,42
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,01/01/2023,17
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,02/01/2023,9
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,03/01/2023,10
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,04/01/2023,3
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,05/01/2023,5
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,07/01/2023,3
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,08/01/2023,1
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,09/01/2023,4
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,10/01/2023,6
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,11/01/2023,6
Honda Imperial Valley,CIVIC,SI SEDAN,Amerika,12/01/2023,2
Honda Imperial Valley,CIVIC,SPORT,Amerika,01/01/2021,43
Honda Imperial Valley,CIVIC,SPORT,Amerika,02/01/2021,45
Honda Imperial Valley,CIVIC,SPORT,Amerika,03/01/2021,78
Honda Imperial Valley,CIVIC,SPORT,Amerika,04/01/2021,64
Honda Imperial Valley,CIVIC,SPORT,Amerika,05/01/2021,55
Honda Imperial Valley,CIVIC,SPORT,Amerika,06/01/2021,38
Honda Imperial Valley,CIVIC,SPORT,Amerika,07/01/2021,73
Honda Imperial Valley,CIVIC,SPORT,Amerika,08/01/2021,71
Honda Imperial Valley,CIVIC,SPORT,Amerika,09/01/2021,46
Honda Imperial Valley,CIVIC,SPORT,Amerika,10/01/2021,54
Honda Imperial Valley,CIVIC,SPORT,Amerika,11/01/2021,39
Honda Imperial Valley,CIVIC,SPORT,Amerika,12/01/2021,82
Honda Imperial Valley,CIVIC,SPORT,Amerika,01/01/2022,23
Honda Imperial Valley,CIVIC,SPORT,Amerika,02/01/2022,95
Honda Imperial Valley,CIVIC,SPORT,Amerika,03/01/2022,41
Honda Imperial Valley,CIVIC,SPORT,Amerika,04/01/2022,79
Honda Imperial Valley,CIVIC,SPORT,Amerika,05/01/2022,61
Honda Imperial Valley,CIVIC,SPORT,Amerika,06/01/2022,57
Honda Imperial Valley,CIVIC,SPORT,Amerika,07/01/2022,40
Honda Imperial Valley,CIVIC,SPORT,Amerika,08/01/2022,50
Honda Imperial Valley,CIVIC,SPORT,Amerika,09/01/2022,63
Honda Imperial Valley,CIVIC,SPORT,Amerika,10/01/2022,55
Honda Imperial Valley,CIVIC,SPORT,Amerika,11/01/2022,55
Honda Imperial Valley,CIVIC,SPORT,Amerika,12/01/2022,45
Honda Imperial Valley,CIVIC,SPORT,Amerika,01/01/2023,37
Honda Imperial Valley,CIVIC,SPORT,Amerika,02/01/2023,48
Honda Imperial Valley,CIVIC,SPORT,Amerika,03/01/2023,38
Honda Imperial Valley,CIVIC,SPORT,Amerika,04/01/2023,17
Honda Imperial Valley,CIVIC,SPORT,Amerika,05/01/2023,18
Honda Imperial Valley,CIVIC,SPORT,Amerika,06/01/2023,45
Honda Imperial Valley,CIVIC,SPORT,Amerika,07/01/2023,24
Honda Imperial Valley,CIVIC,SPORT,Amerika,08/01/2023,30
Honda Imperial Valley,CIVIC,SPORT,Amerika,09/01/2023,34
Honda Imperial Valley,CIVIC,SPORT,Amerika,10/01/2023,31
Honda Imperial Valley,CIVIC,SPORT,Amerika,11/01/2023,41
Honda Imperial Valley,CIVIC,SPORT,Amerika,12/01/2023,45
Honda Imperial Valley,CR-V,EX,Amerika,01/01/2021,19
Honda Imperial Valley,CR-V,EX,Amerika,02/01/2021,4
Honda Imperial Valley,CR-V,EX,Amerika,03/01/2021,30
Honda Imperial Valley,CR-V,EX,Amerika,04/01/2021,22
Honda Imperial Valley,CR-V,EX,Amerika,05/01/2021,20
Honda Imperial Valley,CR-V,EX,Amerika,06/01/2021,20
Honda Imperial Valley,CR-V,EX,Amerika,07/01/2021,21
Honda Imperial Valley,CR-V,EX,Amerika,08/01/2021,30
Honda Imperial Valley,CR-V,EX,Amerika,09/01/2021,7
Honda Imperial Valley,CR-V,EX,Amerika,10/01/2021,25
Honda Imperial Valley,CR-V,EX,Amerika,11/01/2021,35
